Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,ivermectin,0,20200805,serial; see notes,JU775,1,,,
p022,B12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,JU775,2,,,
p022,C01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,DL238,2,,,
p022,C02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,MY16,2,,,
p022,C03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,CB4856,2,,,
p022,C04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,2,,,
p022,C05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,CX11314,2,,,
p022,C06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,2,,,
p022,C07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,DL238,2,,,
p022,C08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,MY16,2,,,
p022,C09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,CB4856,2,,,
p022,C10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,2,,,
p022,C12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,2,,,
p022,D01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,DL238,2,,,
p022,D02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,MY16,2,,,
p022,D03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,CB4856,2,,,
p022,D04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,2,,,
p022,D05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,CX11314,2,,,
p022,D06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,2,,,
p022,D07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,DL238,2,,,
p022,D08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,MY16,2,,,
p022,D09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,CB4856,2,,,
p022,D10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,2,,,
p022,D12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,2,,,
p022,E01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,DL238,2,,,
p022,E02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,MY16,2,,,
p022,E03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,CB4856,2,,,
p022,E04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,2,,,
p022,E05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,CX11314,2,,,
p022,E06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,2,,,
p022,E07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,DL238,2,,,
p022,E08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,MY16,2,,,
p022,E09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,CB4856,2,,,
p022,E10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,2,,,
p022,E12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,2,,,
p022,F01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,DL238,2,,,
p022,F02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,MY16,2,,,
p022,F03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,CB4856,2,,,
p022,F04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,2,,,
p022,F05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,CX11314,2,,,
p022,F06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,2,,,
p022,F07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,DL238,2,,,
p022,F08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,MY16,2,,,
p022,F09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,CB4856,2,,,
p022,F10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,2,,,
p022,F12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,2,,,
p022,G01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,DL238,2,,,
p022,G02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,MY16,2,,,
p022,G03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,CB4856,2,,,
p022,G04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,2,,,
p022,G05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,CX11314,2,,,
p022,G06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,2,,,
p022,G07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,DL238,2,,,
p022,G08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,MY16,2,,,
p022,G09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,CB4856,2,,,
p022,G10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,2,,,
p022,G12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,2,,,
p022,H01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,DL238,2,,,
p022,H02,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,MY16,2,,,
p022,H03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,CB4856,2,,,
p022,H04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,2,,,
p022,H05,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,CX11314,2,,,
p022,H06,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,2,,,
p022,H07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,DL238,2,,,
p022,H08,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,MY16,2,,,
p022,H09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,CB4856,2,,,
p022,H10,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,2,,,
p022,H12,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,2,,,
p023,A01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,PD1074,3,,,
p023,A03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,JU775,3,,,
p023,A04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,DL238,3,,,
p023,A07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,PD1074,3,,,
p023,A09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,JU775,3,,,
p023,B01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,PD1074,3,,,
p023,B03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,JU775,3,,,
p023,B04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,DL238,3,,,
p023,B07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,PD1074,3,,,
p023,B09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,JU775,3,,,
p023,C01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,3,,,
p023,C03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,3,,,
p023,C04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,DL238,3,,,
p023,C07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,3,,,
p023,C09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,3,,,
p023,D01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,3,,,
p023,D03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,3,,,
p023,D04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,DL238,3,,,
p023,D07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,3,,,
p023,D09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,3,,,
p023,E01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,3,,,
p023,E03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,3,,,
p023,E04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,DL238,3,,,
p023,E07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,3,,,
p023,E09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,3,,,
p023,F01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,3,,,
p023,F03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,3,,,
p023,F04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,DL238,3,,,
p023,F07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,3,,,
p023,F09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,3,,,
p023,G01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,3,,,
p023,G03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,3,,,
p023,G04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,DL238,3,,,
p023,G07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,3,,,
p023,G09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,3,,,
p023,H01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,3,,,
p023,H03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,3,,,
p023,H04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,DL238,3,,,
p023,H07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,3,,,
p023,H09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,3,,,
p024,A01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,PD1074,3,,,
p024,A03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,JU775,3,,,
p024,A04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,DL238,3,,,
p024,A07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,PD1074,3,,,
p024,A09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0,20200805,serial; see notes,JU775,3,,,
p024,B01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,PD1074,3,,,
p024,B03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,JU775,3,,,
p024,B04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,DL238,3,,,
p024,B07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,PD1074,3,,,
p024,B09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.07251,20200805,serial; see notes,JU775,3,,,
p024,C01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,3,,,
p024,C03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,3,,,
p024,C04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,DL238,3,,,
p024,C07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,PD1074,3,,,
p024,C09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.09427,20200805,serial; see notes,JU775,3,,,
p024,D01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,3,,,
p024,D03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,3,,,
p024,D04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,DL238,3,,,
p024,D07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,PD1074,3,,,
p024,D09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.12254,20200805,serial; see notes,JU775,3,,,
p024,E01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,3,,,
p024,E03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,3,,,
p024,E04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,DL238,3,,,
p024,E07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,PD1074,3,,,
p024,E09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.15931,20200805,serial; see notes,JU775,3,,,
p024,F01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,3,,,
p024,F03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,3,,,
p024,F04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,DL238,3,,,
p024,F07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,PD1074,3,,,
p024,F09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.2071,20200805,serial; see notes,JU775,3,,,
p024,G01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,3,,,
p024,G03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,3,,,
p024,G04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,DL238,3,,,
p024,G07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,PD1074,3,,,
p024,G09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.26923,20200805,serial; see notes,JU775,3,,,
p024,H01,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,3,,,
p024,H03,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,3,,,
p024,H04,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,DL238,3,,,
p024,H07,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,PD1074,3,,,
p024,H09,48h,10,15hHB101_20200813,DMSO,1,milbemycin,0.35,20200805,serial; see notes,JU775,3,,,
p025,A01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,JU775,1,,,
p025,A02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,CX11314,1,,,
p025,A03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,PD1074,1,,,
p025,A04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,CB4856,1,,,
p025,A05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,MY16,1,,,
p025,A06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,DL238,1,,,
p025,A07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,JU775,1,,,
p025,A08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,CX11314,1,,,
p025,A09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,PD1074,1,,,
p025,A10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,CB4856,1,,,
p025,A11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,MY16,1,,,
p025,A12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0,20200805,serial; see notes,DL238,1,,,
p025,B01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,JU775,1,,,
p025,B02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,CX11314,1,,,
p025,B03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,PD1074,1,,,
p025,B04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,CB4856,1,,,
p025,B05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,MY16,1,,,
p025,B06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,DL238,1,,,
p025,B07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,JU775,1,,,
p025,B08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,CX11314,1,,,
p025,B09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,PD1074,1,,,
p025,B10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,CB4856,1,,,
p025,B11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,MY16,1,,,
p025,B12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00134,20200805,serial; see notes,DL238,1,,,
p025,C01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,JU775,1,,,
p025,C02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,CX11314,1,,,
p025,C03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,PD1074,1,,,
p025,C04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,CB4856,1,,,
p025,C05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,MY16,1,,,
p025,C06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,DL238,1,,,
p025,C07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,JU775,1,,,
p025,C08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,CX11314,1,,,
p025,C09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,PD1074,1,,,
p025,C10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,CB4856,1,,,
p025,C11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,MY16,1,,,
p025,C12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00161,20200805,serial; see notes,DL238,1,,,
p025,D01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,JU775,1,,,
p025,D02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,CX11314,1,,,
p025,D03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,PD1074,1,,,
p025,D04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,CB4856,1,,,
p025,D05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,MY16,1,,,
p025,D06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,DL238,1,,,
p025,D07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,JU775,1,,,
p025,D08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,CX11314,1,,,
p025,D09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,PD1074,1,,,
p025,D10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,CB4856,1,,,
p025,D11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,MY16,1,,,
p025,D12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00193,20200805,serial; see notes,DL238,1,,,
p025,E01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,JU775,1,,,
p025,E02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,CX11314,1,,,
p025,E03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,PD1074,1,,,
p025,E04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,CB4856,1,,,
p025,E05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,MY16,1,,,
p025,E06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,DL238,1,,,
p025,E07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,JU775,1,,,
p025,E08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,CX11314,1,,,
p025,E09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,PD1074,1,,,
p025,E10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,CB4856,1,,,
p025,E11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,MY16,1,,,
p025,E12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00231,20200805,serial; see notes,DL238,1,,,
p025,F01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,JU775,1,,,
p025,F02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,CX11314,1,,,
p025,F03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,PD1074,1,,,
p025,F04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,CB4856,1,,,
p025,F05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,MY16,1,,,
p025,F06,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,DL238,1,,,
p025,F07,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,JU775,1,,,
p025,F08,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,CX11314,1,,,
p025,F09,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,PD1074,1,,,
p025,F10,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,CB4856,1,,,
p025,F11,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,MY16,1,,,
p025,F12,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00278,20200805,serial; see notes,DL238,1,,,
p025,G01,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00333,20200805,serial; see notes,JU775,1,,,
p025,G02,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00333,20200805,serial; see notes,CX11314,1,,,
p025,G03,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00333,20200805,serial; see notes,PD1074,1,,,
p025,G04,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00333,20200805,serial; see notes,CB4856,1,,,
p025,G05,48h,10,15hHB101_20200813,DMSO,1,abamectin,0.00333,20200805,serial; see notes,MY16,1,,,
